,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
118,118,119,52.43,0.84,0.5,6,4,baseball,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
118,118,119,30.45,0.8200000000000001,0.44,7,4,baseball,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
118,118,119,27.73,0.84,0.59,6,3,baseball,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
118,118,119,44.26,0.95,0.79,7,1,baseball,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
118,118,119,49.55,0.85,0.63,7,1,baseball,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
118,118,119,52.92,0.93,0.79,6,1,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
118,118,119,46.65,0.87,0.76,8,0,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
118,118,119,43.91,0.8300000000000001,0.65,8,0,baseball,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
118,118,119,40.74,0.85,0.25,9,0,baseball,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
118,118,119,30.58,0.6,0.46,7,1,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
