,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
657,657,658,50.2,0.28,0.2,4,4,baseball,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
657,657,658,35.69,0.34,0.22,4,3,baseball,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
657,657,658,10.74,0.49,0.06,3,3,baseball,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
657,657,658,27.06,0.4,0.05,1,4,baseball,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
657,657,658,33.660000000000004,0.15,0.05,2,5,baseball,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
657,657,658,14.22,0.17,0.1,2,5,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
657,657,658,19.76,0.28,0.05,2,6,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
657,657,658,29.57,0.39,0.3,1,6,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
657,657,658,26.83,0.0,0.41,3,7,baseball,5,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
657,657,658,23.15,0.1,0.0,1,9,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
