,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
348,348,349,60.83,0.78,0.85,8,3,basketball,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
348,348,349,44.12,0.4,0.84,7,3,basketball,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
348,348,349,53.35,0.85,0.59,8,3,basketball,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
348,348,349,54.39,0.79,0.48,9,1,basketball,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
348,348,349,51.85,1.0,0.54,9,1,basketball,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
348,348,349,79.0,1.0,1.0,9,0,basketball,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
348,348,349,76.66,1.0,1.0,9,0,basketball,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
348,348,349,72.28,1.0,0.95,9,1,basketball,3,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
348,348,349,74.05,1.0,1.0,9,0,basketball,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
348,348,349,74.38,1.0,0.93,9,0,basketball,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
