,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
352,352,353,32.81,0.36,0.02,8,2,baseball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
352,352,353,39.31,0.73,0.0,8,2,baseball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
352,352,353,25.79,0.59,0.13,10,2,baseball,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
352,352,353,41.51,0.56,0.04,9,2,baseball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
352,352,353,53.21,0.0,0.0,9,2,baseball,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
352,352,353,37.87,0.01,0.02,9,1,baseball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
352,352,353,20.11,0.0,0.0,9,1,baseball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
352,352,353,4.5,0.0,0.08,9,0,baseball,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
352,352,353,0.36,0.0,0.0,10,0,baseball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
352,352,353,27.64,0.0,0.23,10,0,baseball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
