,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
18,18,19,53.03,0.38,0.45,7,5,martial arts,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18,18,19,31.04,0.26,0.18,7,6,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
18,18,19,30.81,0.2,0.0,6,6,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
18,18,19,26.57,0.0,0.0,6,6,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
18,18,19,45.61,0.0,0.0,7,7,martial arts,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18,18,19,10.96,0.0,0.0,7,7,martial arts,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
18,18,19,45.37,0.12,0.0,7,7,martial arts,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18,18,19,41.18,0.0,0.0,7,9,martial arts,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18,18,19,27.41,0.0,0.0,6,10,martial arts,2,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
18,18,19,28.72,0.03,0.0,8,9,martial arts,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
