,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
393,393,394,30.34,0.4,0.21,6,8,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
393,393,394,56.27,0.85,0.56,7,7,football,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
393,393,394,49.58,0.85,0.48,8,8,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
393,393,394,51.54,1.0,0.75,7,7,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
393,393,394,31.9,0.89,0.24,7,5,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
393,393,394,35.160000000000004,0.73,0.0,6,6,football,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
393,393,394,20.59,0.78,0.06,7,8,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
393,393,394,32.34,0.9,0.25,6,9,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
393,393,394,16.98,0.74,0.0,6,8,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
393,393,394,37.95,0.6900000000000001,0.2,5,8,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
