,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
141,141,142,17.17,0.07,0.03,6,4,martial arts,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
141,141,142,12.89,0.0,0.0,6,4,martial arts,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
141,141,142,38.95,0.03,0.0,5,5,martial arts,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
141,141,142,35.04,0.06,0.0,2,4,martial arts,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
141,141,142,15.0,0.0,0.0,3,5,martial arts,2,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
141,141,142,13.03,0.06,0.0,3,5,martial arts,2,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
141,141,142,32.4,0.09,0.0,3,6,martial arts,2,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
141,141,142,31.93,0.43,0.0,4,5,martial arts,2,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
141,141,142,38.97,0.65,0.0,5,6,martial arts,2,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
141,141,142,38.19,0.03,0.08,5,7,martial arts,2,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
