,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
32,32,33,47.37,0.8200000000000001,0.58,6,7,football,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32,32,33,47.88,0.53,0.93,6,6,football,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32,32,33,68.16,0.68,1.0,7,6,football,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32,32,33,61.870000000000005,0.7000000000000001,0.89,8,7,football,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,32,33,55.46,0.98,0.71,8,7,football,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32,32,33,64.45,0.86,0.79,9,8,football,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,32,33,61.58,0.71,1.0,8,7,football,5,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,32,33,72.01,0.92,1.0,8,7,football,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32,32,33,85.65,0.92,1.0,9,8,football,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
32,32,33,86.07000000000001,1.0,1.0,9,7,football,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
