,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
530,530,531,46.31,0.73,0.6900000000000001,6,3,curling,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
530,530,531,42.48,1.0,0.47,6,3,curling,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
530,530,531,39.12,0.99,0.0,7,4,curling,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
530,530,531,39.11,1.0,0.02,6,5,curling,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
530,530,531,31.27,0.95,0.02,6,4,curling,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
530,530,531,36.52,0.88,0.1,5,3,curling,3,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
530,530,531,25.94,0.73,0.0,5,4,curling,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
530,530,531,0.0,0.48,0.0,4,3,curling,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
530,530,531,11.33,0.84,0.0,4,2,curling,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
530,530,531,7.46,0.93,0.07,4,1,curling,3,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
