,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
156,156,157,0.0,0.21,0.33,3,7,gymnastics,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
156,156,157,32.72,0.32,0.75,5,9,gymnastics,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
156,156,157,33.03,0.6,0.5,4,8,gymnastics,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
156,156,157,33.64,0.36,1.0,3,10,gymnastics,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
156,156,157,42.71,0.0,1.0,3,10,gymnastics,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
156,156,157,33.02,0.0,1.0,4,11,gymnastics,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
156,156,157,56.33,0.0,0.96,3,11,gymnastics,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
156,156,157,37.24,0.16,0.98,2,12,gymnastics,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
156,156,157,25.55,0.0,1.0,2,12,gymnastics,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
156,156,157,40.8,0.02,1.0,3,12,gymnastics,5,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
