,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
253,253,254,48.2,0.41,0.89,4,8,martial arts,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
253,253,254,48.42,0.25,0.99,4,9,martial arts,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
253,253,254,49.83,0.0,1.0,2,10,martial arts,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
253,253,254,33.4,0.0,0.89,3,10,martial arts,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
253,253,254,32.34,0.0,0.7000000000000001,3,10,martial arts,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
253,253,254,47.81,0.0,0.56,3,11,martial arts,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
253,253,254,21.05,0.04,0.62,3,11,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
253,253,254,17.77,0.1,0.76,2,11,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
253,253,254,39.59,0.26,0.49,2,11,martial arts,3,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
253,253,254,33.62,0.44,0.67,2,11,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
