,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
365,365,366,31.88,0.34,0.9,2,9,frisbee,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
365,365,366,31.98,0.21,0.99,2,10,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
365,365,366,39.54,0.07,1.0,1,10,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
365,365,366,30.15,0.0,0.94,1,10,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
365,365,366,13.96,0.0,0.97,1,11,frisbee,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
365,365,366,33.27,0.09,0.8200000000000001,2,12,frisbee,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
365,365,366,26.23,0.06,0.81,3,12,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
365,365,366,48.89,0.35,0.8200000000000001,5,11,frisbee,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
365,365,366,60.48,0.53,1.0,4,12,frisbee,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
365,365,366,51.18,0.56,0.88,5,12,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
