,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
998,998,999,35.59,0.73,0.09,9,9,table tennis,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
998,998,999,34.410000000000004,1.0,0.0,10,10,table tennis,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
998,998,999,41.08,0.84,0.0,9,10,table tennis,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
998,998,999,21.76,0.62,0.0,10,12,table tennis,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
998,998,999,34.51,0.48,0.0,10,12,table tennis,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
998,998,999,23.33,0.24,0.08,10,12,table tennis,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
998,998,999,38.22,0.24,0.21,10,12,table tennis,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
998,998,999,43.23,0.38,0.38,10,12,table tennis,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
998,998,999,40.28,0.61,0.34,10,12,table tennis,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
998,998,999,15.42,0.44,0.03,9,12,table tennis,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
