,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
475,475,476,0.0,0.38,0.42,1,0,football,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
475,475,476,21.65,0.45,0.75,0,0,football,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
475,475,476,36.1,0.65,0.8,0,1,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
475,475,476,22.61,0.11,0.49,0,1,football,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
475,475,476,22.19,0.32,0.36,1,0,football,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
475,475,476,15.24,0.49,0.29,1,0,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
475,475,476,0.0,0.14,0.31,1,0,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
475,475,476,7.13,0.02,0.36,1,0,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
475,475,476,16.580000000000002,0.06,0.58,4,1,football,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
475,475,476,21.05,0.2,0.35,5,2,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
