,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
236,236,237,47.96,0.12,0.11,5,9,curling,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
236,236,237,59.75,0.29,0.0,4,9,curling,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
236,236,237,47.77,0.73,0.22,4,9,curling,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
236,236,237,48.56,0.81,0.23,4,11,curling,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
236,236,237,22.22,0.48,0.0,4,10,curling,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
236,236,237,27.83,0.5,0.15,5,11,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
236,236,237,36.25,0.7000000000000001,0.34,5,11,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
236,236,237,31.08,0.32,0.71,4,11,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
236,236,237,28.21,0.6,0.62,4,12,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
236,236,237,46.7,0.79,0.28,5,11,curling,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
