,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
694,694,695,59.54,0.95,0.6,10,6,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
694,694,695,58.9,0.55,0.52,10,7,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
694,694,695,50.31,0.95,0.13,9,8,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
694,694,695,47.13,0.8200000000000001,0.0,8,8,frisbee,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
694,694,695,51.75,0.98,0.18,9,7,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
694,694,695,55.0,1.0,0.15,10,7,frisbee,3,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
694,694,695,53.76,1.0,0.26,10,7,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
694,694,695,59.5,1.0,0.41,10,8,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
694,694,695,53.15,0.98,0.25,10,9,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
694,694,695,62.38,0.9,0.07,10,9,frisbee,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
