,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
554,554,555,60.24,0.65,0.4,8,2,martial arts,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
554,554,555,46.13,0.6900000000000001,0.55,9,2,martial arts,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
554,554,555,50.85,0.91,0.47,10,2,martial arts,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
554,554,555,62.11,0.98,0.7000000000000001,9,2,martial arts,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
554,554,555,83.39,1.0,1.0,10,3,martial arts,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
554,554,555,70.99,0.97,0.89,9,5,martial arts,3,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
554,554,555,67.5,1.0,0.72,10,2,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
554,554,555,70.26,1.0,0.4,10,2,martial arts,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
554,554,555,66.79,0.95,0.81,9,2,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
554,554,555,78.05,0.98,1.0,8,2,martial arts,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
