,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
154,154,155,22.32,0.51,0.56,7,9,table tennis,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
154,154,155,28.36,0.68,0.2,7,10,table tennis,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
154,154,155,23.11,0.91,0.01,7,10,table tennis,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
154,154,155,30.85,1.0,0.01,7,9,table tennis,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
154,154,155,50.34,0.95,0.01,8,8,table tennis,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
154,154,155,36.35,0.8200000000000001,0.0,8,9,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
154,154,155,44.03,0.51,0.01,8,10,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
154,154,155,31.55,0.26,0.0,9,11,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
154,154,155,40.47,0.68,0.0,8,12,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
154,154,155,45.45,0.68,0.0,6,12,table tennis,3,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
