,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
296,296,297,15.52,0.11,0.74,1,11,frisbee,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
296,296,297,47.63,0.29,0.95,2,11,frisbee,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
296,296,297,45.65,0.32,0.98,1,12,frisbee,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
296,296,297,26.89,0.0,1.0,4,12,frisbee,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
296,296,297,34.49,0.0,1.0,5,11,frisbee,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
296,296,297,17.29,0.0,0.9,6,11,frisbee,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
296,296,297,12.07,0.0,0.53,6,11,frisbee,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
296,296,297,25.63,0.0,0.49,6,10,frisbee,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
296,296,297,29.44,0.08,0.35,6,12,frisbee,4,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
296,296,297,1.72,0.01,0.39,6,12,frisbee,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
