,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
804,805,26.9,west coast,noon,0.45,0.87,1,0,night owl,basketball,4,junior
804,805,44.65,west coast,noon,0.74,1.0,1,0,night owl,basketball,4,junior
804,805,74.44,west coast,evening,1.0,1.0,0,0,night owl,basketball,4,junior
804,805,69.75,west coast,noon,1.0,1.0,0,0,night owl,basketball,4,junior
804,805,44.59,west coast,noon,1.0,0.81,0,1,night owl,basketball,4,junior
804,805,52.3,west coast,noon,1.0,0.89,0,1,night owl,basketball,4,junior
804,805,66.58,west coast,noon,0.99,1.0,1,0,night owl,basketball,4,junior
804,805,52.42,west coast,noon,1.0,0.94,0,0,night owl,basketball,4,junior
804,805,62.53,west coast,noon,1.0,1.0,0,0,night owl,basketball,4,junior
804,805,60.85,west coast,noon,0.86,1.0,0,1,night owl,basketball,4,junior
