,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
38,39,65.32000000000001,east coast,noon,0.77,0.87,10,11,night owl,martial arts,2,senior
38,39,64.29,east coast,noon,0.54,0.93,10,10,night owl,martial arts,2,senior
38,39,56.58,east coast,noon,0.48,0.62,8,10,night owl,martial arts,2,senior
38,39,70.61,east coast,evening,1.0,0.66,8,10,night owl,martial arts,2,senior
38,39,61.63,east coast,noon,0.87,0.6,9,10,night owl,martial arts,2,senior
38,39,58.34,west coast,evening,0.6900000000000001,0.56,7,12,night owl,martial arts,2,senior
38,39,47.35,west coast,morning,0.95,0.55,6,12,night owl,martial arts,2,senior
38,39,49.0,west coast,noon,1.0,0.35,7,10,night owl,martial arts,2,senior
38,39,67.26,west coast,evening,1.0,0.55,7,11,night owl,martial arts,2,senior
38,39,67.72,west coast,evening,0.96,0.34,8,10,night owl,martial arts,2,senior
