,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
131,132,56.86,east coast,noon,0.85,0.59,9,5,night owl,frisbee,2,junior
131,132,36.04,east coast,morning,0.38,0.6900000000000001,8,4,night owl,frisbee,2,junior
131,132,77.16,east coast,morning,0.87,1.0,9,4,night owl,frisbee,2,junior
131,132,71.33,east coast,noon,0.63,1.0,7,4,night owl,frisbee,2,junior
131,132,64.72,east coast,noon,0.78,0.86,7,5,night owl,frisbee,2,junior
131,132,59.98,west coast,noon,0.85,0.71,7,5,night owl,frisbee,2,junior
131,132,51.36,west coast,evening,0.42,0.8,8,6,night owl,frisbee,2,junior
131,132,37.14,west coast,evening,0.16,0.8,7,6,night owl,frisbee,2,junior
131,132,32.39,west coast,noon,0.1,0.93,7,7,night owl,frisbee,2,junior
131,132,55.88,west coast,noon,0.13,1.0,9,8,night owl,frisbee,2,junior
