,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
137,138,69.03,east coast,noon,0.93,0.7000000000000001,9,4,night owl,martial arts,4,junior
137,138,69.71000000000001,east coast,morning,1.0,0.93,8,4,night owl,martial arts,4,junior
137,138,78.89,east coast,morning,1.0,1.0,8,3,night owl,martial arts,4,junior
137,138,82.56,east coast,noon,1.0,1.0,8,4,night owl,martial arts,4,junior
137,138,70.36,east coast,noon,1.0,0.86,9,4,night owl,martial arts,4,junior
137,138,90.9,west coast,noon,1.0,1.0,10,4,night owl,martial arts,4,junior
137,138,83.59,west coast,evening,0.96,0.93,9,4,night owl,martial arts,4,junior
137,138,85.03,west coast,evening,0.95,0.94,9,6,night owl,martial arts,4,senior
137,138,51.84,west coast,noon,0.84,0.67,8,7,night owl,martial arts,4,senior
137,138,66.33,west coast,noon,0.86,0.74,8,7,night owl,martial arts,4,senior
