,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
677,678,52.28,west coast,evening,0.31,0.2,8,6,night owl,table tennis,3,junior
677,678,28.89,west coast,noon,0.39,0.47,8,7,night owl,table tennis,3,junior
677,678,30.48,west coast,evening,0.1,0.41,9,8,night owl,table tennis,3,junior
677,678,24.58,west coast,noon,0.04,0.62,9,7,night owl,table tennis,3,junior
677,678,33.4,west coast,noon,0.01,1.0,9,6,night owl,table tennis,3,junior
677,678,20.19,west coast,noon,0.0,0.85,7,7,night owl,table tennis,3,junior
677,678,35.12,west coast,noon,0.32,0.86,7,7,night owl,table tennis,3,junior
677,678,37.25,west coast,evening,0.36,0.94,6,7,night owl,table tennis,3,junior
677,678,59.14,west coast,noon,1.0,0.92,4,6,night owl,table tennis,3,junior
677,678,42.71,west coast,noon,1.0,0.51,3,6,night owl,table tennis,3,junior
