,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
987,988,44.02,west coast,evening,0.32,0.66,7,11,night owl,curling,3,junior
987,988,69.03,west coast,noon,0.74,0.94,9,10,night owl,curling,3,junior
987,988,71.88,west coast,noon,1.0,0.87,10,9,night owl,curling,3,junior
987,988,54.11,west coast,noon,1.0,0.63,8,11,night owl,curling,3,junior
987,988,59.64,west coast,evening,1.0,0.38,8,12,night owl,curling,3,junior
987,988,69.67,west coast,evening,1.0,0.55,8,12,night owl,curling,3,junior
987,988,68.56,west coast,noon,0.94,0.87,9,12,night owl,curling,3,junior
987,988,70.89,west coast,noon,0.93,0.99,9,11,night owl,curling,3,junior
987,988,80.43,west coast,evening,0.85,1.0,10,12,night owl,curling,3,junior
987,988,78.2,west coast,noon,0.87,1.0,10,10,night owl,curling,3,junior
