,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
226,227,63.27,east coast,evening,0.79,0.88,7,12,early bird,martial arts,5,sophomore
226,227,18.08,east coast,noon,0.29,0.81,6,12,early bird,martial arts,5,sophomore
226,227,22.01,east coast,noon,0.41,0.56,7,12,early bird,martial arts,5,sophomore
226,227,27.96,east coast,noon,0.0,1.0,6,12,early bird,martial arts,5,sophomore
226,227,34.5,east coast,noon,0.08,0.96,8,11,early bird,martial arts,5,sophomore
226,227,51.18,west coast,noon,0.23,0.99,8,10,early bird,martial arts,5,sophomore
226,227,26.15,west coast,noon,0.0,1.0,7,11,early bird,martial arts,5,sophomore
226,227,18.71,west coast,noon,0.06,0.93,7,10,early bird,martial arts,5,sophomore
226,227,18.21,west coast,noon,0.0,0.86,6,10,early bird,martial arts,5,sophomore
226,227,29.64,west coast,noon,0.0,0.97,5,10,early bird,martial arts,5,sophomore
