,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
172,173,27.31,east coast,evening,0.5700000000000001,0.52,6,6,night owl,football,3,senior
172,173,41.06,east coast,noon,0.84,0.58,6,6,night owl,football,3,senior
172,173,27.0,east coast,noon,1.0,0.36,5,5,night owl,football,3,senior
172,173,31.74,east coast,noon,0.92,0.13,6,5,night owl,football,3,senior
172,173,28.59,east coast,noon,0.91,0.0,7,6,night owl,football,3,senior
172,173,44.37,west coast,morning,0.76,0.15,6,9,night owl,football,3,senior
172,173,44.54,west coast,noon,0.86,0.52,7,7,night owl,football,3,senior
172,173,40.57,west coast,noon,0.36,0.79,9,8,night owl,football,3,senior
172,173,30.35,west coast,noon,0.37,0.65,9,8,night owl,football,3,senior
172,173,39.37,west coast,noon,0.21,0.8,10,6,night owl,football,3,senior
