,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
383,384,15.8,west coast,noon,0.15,0.04,5,4,night owl,baseball,3,sophomore
383,384,14.67,west coast,noon,0.0,0.0,4,5,night owl,baseball,3,sophomore
383,384,0.0,west coast,noon,0.0,0.0,4,5,night owl,baseball,3,sophomore
383,384,36.14,west coast,evening,0.08,0.05,4,4,night owl,baseball,3,sophomore
383,384,16.77,west coast,evening,0.0,0.0,6,4,night owl,baseball,3,sophomore
383,384,7.4,west coast,noon,0.12,0.0,7,4,night owl,baseball,3,junior
383,384,26.38,west coast,evening,0.2,0.0,7,3,night owl,baseball,3,junior
383,384,42.37,west coast,noon,0.77,0.0,5,5,night owl,baseball,3,junior
383,384,28.02,west coast,noon,0.8,0.02,6,5,night owl,baseball,3,junior
383,384,29.17,west coast,noon,0.97,0.0,6,4,night owl,baseball,3,junior
