,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
29,30,31.82,east coast,evening,0.11,0.11,7,9,night owl,football,2,junior
29,30,33.35,east coast,noon,0.0,0.12,7,11,night owl,football,2,junior
29,30,25.21,east coast,noon,0.0,0.12,6,10,night owl,football,2,junior
29,30,12.65,east coast,noon,0.0,0.0,6,10,night owl,football,2,junior
29,30,13.78,east coast,noon,0.02,0.0,6,11,night owl,football,2,junior
29,30,28.54,west coast,noon,0.0,0.0,5,10,night owl,football,2,junior
29,30,18.72,west coast,noon,0.06,0.0,5,10,night owl,football,2,junior
29,30,27.52,west coast,evening,0.0,0.05,5,10,night owl,football,2,junior
29,30,9.98,west coast,noon,0.0,0.06,3,11,night owl,football,2,junior
29,30,40.44,west coast,evening,0.0,0.0,2,12,night owl,football,2,junior
