,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
718,719,36.43,west coast,evening,0.37,0.88,2,7,night owl,frisbee,4,junior
718,719,28.63,west coast,evening,0.23,0.79,2,9,night owl,frisbee,4,junior
718,719,27.8,west coast,noon,0.17,0.71,2,8,night owl,frisbee,4,junior
718,719,23.68,west coast,noon,0.05,0.47,3,7,night owl,frisbee,4,junior
718,719,29.2,west coast,evening,0.12,0.33,4,6,night owl,frisbee,4,junior
718,719,1.93,west coast,noon,0.0,0.48,3,6,night owl,frisbee,4,junior
718,719,2.41,west coast,noon,0.08,0.23,2,6,night owl,frisbee,4,senior
718,719,18.51,west coast,noon,0.15,0.0,1,7,night owl,frisbee,4,senior
718,719,14.59,west coast,noon,0.15,0.06,1,7,night owl,frisbee,4,senior
718,719,18.93,west coast,noon,0.0,0.11,2,8,night owl,frisbee,4,senior
