,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
565,566,27.06,west coast,noon,0.51,0.23,6,2,night owl,football,4,sophomore
565,566,0.0,west coast,noon,0.46,0.08,7,1,night owl,football,4,sophomore
565,566,30.17,west coast,evening,0.45,0.13,7,0,night owl,football,4,sophomore
565,566,28.56,west coast,noon,0.77,0.35,8,0,night owl,football,4,sophomore
565,566,32.53,west coast,noon,0.67,0.46,9,0,night owl,football,4,sophomore
565,566,41.57,west coast,morning,0.67,0.6900000000000001,10,0,night owl,football,4,sophomore
565,566,64.28,west coast,noon,1.0,0.7000000000000001,10,1,night owl,football,4,sophomore
565,566,60.66,west coast,noon,1.0,0.75,10,3,night owl,football,4,sophomore
565,566,59.58,west coast,noon,0.98,0.88,9,4,night owl,football,4,sophomore
565,566,68.7,west coast,noon,1.0,0.95,9,3,night owl,football,4,sophomore
