,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
956,957,40.7,west coast,noon,0.76,0.66,5,5,early bird,basketball,5,frosh
956,957,52.81,west coast,noon,1.0,0.49,3,5,early bird,basketball,5,frosh
956,957,49.49,west coast,evening,1.0,0.72,3,5,early bird,basketball,5,frosh
956,957,51.4,west coast,noon,1.0,0.13,2,5,early bird,basketball,5,frosh
956,957,35.46,west coast,noon,1.0,0.11,1,3,early bird,basketball,5,frosh
956,957,31.86,west coast,noon,1.0,0.34,1,4,early bird,basketball,5,frosh
956,957,34.9,west coast,noon,1.0,0.4,1,4,early bird,basketball,5,frosh
956,957,44.02,west coast,noon,1.0,0.09,1,4,early bird,basketball,5,frosh
956,957,44.56,west coast,noon,1.0,0.12,0,4,early bird,basketball,5,frosh
956,957,19.78,west coast,noon,1.0,0.0,1,4,early bird,basketball,5,frosh
