,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
468,469,30.71,west coast,noon,0.65,0.34,7,10,night owl,table tennis,5,frosh
468,469,33.1,west coast,noon,0.44,0.0,6,12,night owl,table tennis,5,frosh
468,469,30.84,west coast,noon,0.42,0.15,7,12,night owl,table tennis,5,frosh
468,469,20.14,west coast,noon,0.0,0.1,7,11,night owl,table tennis,5,frosh
468,469,27.63,west coast,noon,0.0,0.1,7,11,night owl,table tennis,5,frosh
468,469,16.56,west coast,noon,0.0,0.01,7,10,night owl,table tennis,5,frosh
468,469,21.3,west coast,noon,0.0,0.08,7,11,night owl,table tennis,5,frosh
468,469,0.0,west coast,noon,0.04,0.36,7,12,night owl,table tennis,5,frosh
468,469,20.73,west coast,evening,0.08,0.25,8,12,night owl,table tennis,5,frosh
468,469,19.73,west coast,noon,0.06,0.72,8,11,night owl,table tennis,5,frosh
