,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
959,960,0.0,west coast,noon,0.32,0.4,3,10,night owl,curling,7,frosh
959,960,26.68,west coast,noon,0.2,0.35,3,10,night owl,curling,7,frosh
959,960,18.59,west coast,evening,0.45,0.26,4,12,night owl,curling,7,frosh
959,960,8.28,west coast,noon,0.07,0.37,4,12,night owl,curling,7,frosh
959,960,0.0,west coast,noon,0.0,0.03,4,11,night owl,curling,7,frosh
959,960,0.0,west coast,noon,0.08,0.04,2,11,night owl,curling,7,frosh
959,960,0.0,west coast,noon,0.0,0.1,3,11,night owl,curling,7,frosh
959,960,35.96,west coast,noon,0.0,0.21,3,12,night owl,curling,7,frosh
959,960,26.08,west coast,noon,0.0,0.34,3,10,night owl,curling,7,frosh
959,960,14.04,west coast,noon,0.18,0.22,2,12,night owl,curling,7,frosh
