,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
410,411,53.67,west coast,evening,0.85,0.74,4,8,night owl,baseball,7,junior
410,411,24.24,west coast,noon,0.46,0.86,5,9,night owl,baseball,7,junior
410,411,37.97,west coast,noon,0.45,0.76,4,10,night owl,baseball,7,junior
410,411,31.7,west coast,noon,0.37,0.89,4,9,night owl,baseball,7,junior
410,411,17.38,west coast,noon,0.15,0.75,2,8,night owl,baseball,7,junior
410,411,5.96,west coast,noon,0.06,0.96,3,9,night owl,baseball,7,junior
410,411,38.72,west coast,noon,0.0,0.99,5,9,night owl,baseball,7,junior
410,411,27.52,west coast,noon,0.02,0.96,4,11,night owl,baseball,7,junior
410,411,31.21,west coast,evening,0.0,0.87,3,9,night owl,baseball,7,junior
410,411,29.87,west coast,noon,0.0,0.75,3,9,night owl,baseball,7,junior
