,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
401,402,43.8,west coast,noon,0.6,0.56,8,4,night owl,football,2,junior
401,402,43.46,west coast,noon,0.59,0.52,8,3,night owl,football,2,junior
401,402,30.25,west coast,noon,0.32,0.28,8,5,night owl,football,2,junior
401,402,38.4,west coast,morning,0.66,0.36,10,6,night owl,football,2,junior
401,402,39.88,west coast,noon,0.89,0.2,9,8,night owl,football,2,junior
401,402,50.18,west coast,noon,0.6900000000000001,0.52,10,9,night owl,football,2,junior
401,402,53.71,west coast,noon,0.76,0.52,10,11,night owl,football,2,junior
401,402,53.97,west coast,noon,0.8,0.71,8,10,night owl,football,2,junior
401,402,67.66,west coast,noon,0.6900000000000001,1.0,8,11,night owl,football,2,junior
401,402,79.76,west coast,evening,1.0,0.99,6,11,night owl,football,2,junior
