,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
237,238,44.72,east coast,noon,0.39,0.31,9,9,night owl,curling,3,sophomore
237,238,50.01,east coast,evening,0.47,0.19,9,7,night owl,curling,3,junior
237,238,46.78,east coast,evening,0.55,0.03,10,8,night owl,curling,3,junior
237,238,36.5,east coast,noon,0.32,0.0,10,7,night owl,curling,3,junior
237,238,10.21,east coast,noon,0.0,0.0,9,8,night owl,curling,3,junior
237,238,28.69,west coast,noon,0.02,0.04,9,8,night owl,curling,3,junior
237,238,16.62,west coast,noon,0.01,0.0,9,8,night owl,curling,3,junior
237,238,29.86,west coast,noon,0.0,0.26,8,9,night owl,curling,3,junior
237,238,22.88,west coast,noon,0.0,0.25,7,8,night owl,curling,3,junior
237,238,25.21,west coast,evening,0.0,0.44,7,7,night owl,curling,3,junior
