,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
197,198,27.68,east coast,morning,0.11,0.3,2,5,night owl,table tennis,3,sophomore
197,198,0.0,east coast,noon,0.24,0.0,3,5,night owl,table tennis,3,sophomore
197,198,23.92,east coast,evening,0.0,0.0,4,6,night owl,table tennis,3,sophomore
197,198,14.7,east coast,noon,0.16,0.0,4,6,night owl,table tennis,3,sophomore
197,198,27.81,east coast,noon,0.1,0.15,4,6,night owl,table tennis,3,sophomore
197,198,8.96,west coast,morning,0.01,0.47,3,7,night owl,table tennis,3,sophomore
197,198,29.67,west coast,noon,0.0,0.55,3,5,night owl,table tennis,3,sophomore
197,198,44.19,west coast,noon,0.0,1.0,2,5,night owl,table tennis,3,sophomore
197,198,48.82,west coast,noon,0.27,1.0,1,5,night owl,table tennis,3,sophomore
197,198,40.19,west coast,noon,0.36,1.0,1,5,night owl,table tennis,3,sophomore
