,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
193,194,43.68,east coast,morning,0.4,0.79,5,8,early bird,table tennis,2,senior
193,194,28.57,east coast,noon,0.53,0.4,5,10,early bird,table tennis,2,senior
193,194,63.09,east coast,evening,0.79,1.0,4,10,early bird,table tennis,2,senior
193,194,65.13,east coast,noon,1.0,1.0,2,9,early bird,table tennis,2,senior
193,194,61.370000000000005,east coast,noon,0.84,1.0,3,10,early bird,table tennis,2,senior
193,194,60.28,west coast,morning,0.56,1.0,2,10,early bird,table tennis,2,senior
193,194,54.84,west coast,noon,0.52,0.97,2,10,early bird,table tennis,2,senior
193,194,54.17,west coast,noon,0.51,0.8300000000000001,2,9,early bird,table tennis,2,senior
193,194,57.45,west coast,noon,0.97,0.76,4,10,early bird,table tennis,2,senior
193,194,68.42,west coast,noon,0.96,1.0,6,10,early bird,table tennis,2,senior
