,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
793,794,41.92,west coast,evening,0.66,0.89,5,1,early bird,martial arts,2,junior
793,794,70.19,west coast,noon,0.79,1.0,3,0,early bird,martial arts,2,junior
793,794,49.49,west coast,noon,0.81,0.84,3,2,early bird,martial arts,2,junior
793,794,64.78,west coast,noon,0.8,0.98,3,3,early bird,martial arts,2,junior
793,794,81.88,west coast,morning,1.0,1.0,3,3,early bird,martial arts,2,junior
793,794,76.61,west coast,noon,1.0,1.0,4,3,early bird,martial arts,2,junior
793,794,72.73,west coast,noon,0.92,1.0,4,4,early bird,martial arts,2,junior
793,794,81.81,west coast,morning,0.68,1.0,6,6,early bird,martial arts,2,junior
793,794,74.92,west coast,evening,0.85,1.0,5,6,early bird,martial arts,2,junior
793,794,62.8,west coast,noon,0.65,0.94,7,4,early bird,martial arts,2,junior
