,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
652,653,68.14,west coast,evening,0.8300000000000001,0.7000000000000001,5,9,night owl,frisbee,4,frosh
652,653,45.32,west coast,noon,1.0,0.52,5,8,night owl,frisbee,4,frosh
652,653,46.76,west coast,noon,1.0,0.15,7,9,night owl,frisbee,4,frosh
652,653,38.79,west coast,noon,1.0,0.05,8,10,night owl,frisbee,4,frosh
652,653,37.29,west coast,noon,0.97,0.0,6,12,night owl,frisbee,4,frosh
652,653,32.89,west coast,noon,0.76,0.0,7,12,night owl,frisbee,4,frosh
652,653,48.77,west coast,noon,1.0,0.0,8,12,night owl,frisbee,4,frosh
652,653,51.94,west coast,noon,0.88,0.0,9,12,night owl,frisbee,4,frosh
652,653,56.86,west coast,evening,0.77,0.08,9,11,night owl,frisbee,4,frosh
652,653,56.63,west coast,noon,0.8200000000000001,0.34,8,12,night owl,frisbee,4,frosh
