,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
338,339,58.07,west coast,noon,0.78,0.79,8,7,night owl,table tennis,3,junior
338,339,62.43,west coast,evening,0.96,0.71,7,7,night owl,table tennis,3,junior
338,339,36.4,west coast,morning,1.0,0.29,6,8,night owl,table tennis,3,junior
338,339,53.35,west coast,noon,1.0,0.79,5,8,night owl,table tennis,3,junior
338,339,63.67,west coast,noon,0.96,1.0,5,8,night owl,table tennis,3,junior
338,339,68.56,west coast,noon,1.0,1.0,6,8,night owl,table tennis,3,junior
338,339,68.83,west coast,noon,0.93,1.0,6,8,night owl,table tennis,3,junior
338,339,71.07000000000001,west coast,noon,1.0,0.94,9,7,night owl,table tennis,3,junior
338,339,71.65,west coast,noon,1.0,1.0,8,10,night owl,table tennis,3,junior
338,339,67.9,west coast,noon,1.0,1.0,5,10,night owl,table tennis,3,junior
