,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
971,972,0.4,west coast,evening,0.23,0.76,1,8,night owl,table tennis,6,frosh
971,972,30.81,west coast,noon,0.26,1.0,0,9,night owl,table tennis,6,frosh
971,972,33.32,west coast,noon,0.65,0.89,0,10,night owl,table tennis,6,frosh
971,972,38.47,west coast,noon,0.68,0.79,0,10,night owl,table tennis,6,frosh
971,972,43.03,west coast,noon,0.37,0.72,0,11,night owl,table tennis,6,frosh
971,972,61.5,west coast,noon,0.0,0.76,0,11,night owl,table tennis,6,frosh
971,972,19.76,west coast,noon,0.0,0.67,0,12,night owl,table tennis,6,frosh
971,972,21.92,west coast,morning,0.17,0.98,0,12,night owl,table tennis,6,frosh
971,972,22.8,west coast,noon,0.17,1.0,0,12,night owl,table tennis,6,frosh
971,972,29.14,west coast,noon,0.55,1.0,0,12,night owl,table tennis,6,frosh
