,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
497,498,62.79,west coast,noon,0.73,0.81,2,10,early bird,table tennis,8,sophomore
497,498,34.96,west coast,noon,0.8200000000000001,0.72,5,10,early bird,table tennis,8,sophomore
497,498,28.75,west coast,noon,1.0,0.06,6,9,early bird,table tennis,8,sophomore
497,498,25.43,west coast,noon,0.81,0.04,6,10,early bird,table tennis,8,sophomore
497,498,33.730000000000004,west coast,noon,0.71,0.1,5,9,early bird,table tennis,8,sophomore
497,498,15.72,west coast,noon,0.42,0.12,7,9,early bird,table tennis,8,sophomore
497,498,22.31,west coast,noon,0.47,0.3,6,11,early bird,table tennis,8,sophomore
497,498,40.91,west coast,noon,0.94,0.44,7,11,early bird,table tennis,8,sophomore
497,498,28.04,west coast,noon,0.86,0.09,7,11,early bird,table tennis,8,junior
497,498,28.57,west coast,noon,0.8200000000000001,0.51,7,10,early bird,table tennis,8,junior
