,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
366,367,46.07,west coast,evening,0.63,0.9,2,2,night owl,martial arts,5,senior
366,367,59.34,west coast,noon,0.68,1.0,2,2,night owl,martial arts,5,senior
366,367,55.89,west coast,noon,1.0,0.94,1,2,night owl,martial arts,5,senior
366,367,65.07000000000001,west coast,noon,1.0,1.0,1,3,night owl,martial arts,5,senior
366,367,68.49,west coast,morning,1.0,1.0,2,3,night owl,martial arts,5,senior
366,367,77.46000000000001,west coast,evening,0.92,1.0,2,4,night owl,martial arts,5,senior
366,367,69.10000000000001,west coast,noon,0.9,1.0,3,5,night owl,martial arts,5,senior
366,367,79.16,west coast,evening,0.98,1.0,3,6,night owl,martial arts,5,senior
366,367,69.49,west coast,evening,0.86,0.91,3,5,night owl,martial arts,5,senior
366,367,68.87,west coast,noon,1.0,0.98,4,3,night owl,martial arts,5,senior
