,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
361,362,43.87,west coast,evening,0.77,0.81,3,1,night owl,martial arts,6,junior
361,362,41.95,west coast,noon,1.0,0.62,2,0,night owl,martial arts,6,junior
361,362,24.22,west coast,noon,0.96,0.33,2,0,night owl,martial arts,6,junior
361,362,39.42,west coast,noon,0.84,0.52,1,0,night owl,martial arts,6,junior
361,362,59.21,west coast,morning,0.98,1.0,0,0,night owl,martial arts,6,junior
361,362,62.52,west coast,evening,1.0,0.97,0,0,night owl,martial arts,6,junior
361,362,66.88,west coast,noon,0.95,1.0,0,1,night owl,martial arts,6,junior
361,362,69.06,west coast,evening,0.76,1.0,1,1,night owl,martial arts,6,junior
361,362,65.25,west coast,evening,0.58,1.0,2,4,night owl,martial arts,6,junior
361,362,56.48,west coast,noon,0.55,0.96,2,4,night owl,martial arts,6,junior
