,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
409,410,67.54,west coast,noon,0.75,0.93,8,11,night owl,frisbee,2,senior
409,410,67.33,west coast,noon,0.9,0.86,6,11,night owl,frisbee,2,senior
409,410,72.16,west coast,noon,0.68,1.0,6,11,night owl,frisbee,2,senior
409,410,59.9,west coast,morning,0.59,1.0,6,11,night owl,frisbee,2,senior
409,410,63.6,west coast,noon,0.58,1.0,7,10,night owl,frisbee,2,senior
409,410,52.93,west coast,noon,0.72,0.77,7,11,night owl,frisbee,2,senior
409,410,58.82,west coast,noon,0.55,0.97,7,12,night owl,frisbee,2,senior
409,410,68.98,west coast,noon,1.0,0.94,6,12,night owl,frisbee,2,senior
409,410,67.05,west coast,noon,0.93,0.87,7,10,night owl,frisbee,2,senior
409,410,81.08,west coast,evening,1.0,0.96,6,10,night owl,frisbee,2,senior
