,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
15,16,37.63,east coast,evening,0.03,0.02,3,5,night owl,football,3,frosh
15,16,33.34,east coast,noon,0.0,0.09,2,4,night owl,football,3,frosh
15,16,42.78,east coast,noon,0.0,0.39,1,4,night owl,football,3,frosh
15,16,0.0,east coast,noon,0.02,0.07,2,5,night owl,football,3,frosh
15,16,26.37,east coast,evening,0.05,0.08,2,3,night owl,football,3,frosh
15,16,0.0,west coast,noon,0.0,0.0,3,2,night owl,football,3,frosh
15,16,19.04,west coast,evening,0.13,0.0,5,1,night owl,football,3,sophomore
15,16,22.08,west coast,evening,0.0,0.0,6,0,night owl,football,3,sophomore
15,16,0.12,west coast,morning,0.16,0.12,6,2,night owl,football,3,sophomore
15,16,7.49,west coast,noon,0.0,0.0,6,2,night owl,football,3,sophomore
