,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
775,776,40.39,west coast,evening,0.39,0.87,1,6,night owl,frisbee,5,junior
775,776,41.49,west coast,noon,0.16,0.91,0,6,night owl,frisbee,5,junior
775,776,26.77,west coast,noon,0.16,0.94,0,5,night owl,frisbee,5,junior
775,776,35.81,west coast,morning,0.34,0.74,0,7,night owl,frisbee,5,junior
775,776,32.28,west coast,evening,0.48,0.51,0,6,night owl,frisbee,5,junior
775,776,38.49,west coast,morning,0.33,0.53,0,5,night owl,frisbee,5,junior
775,776,48.11,west coast,noon,0.5,1.0,0,5,night owl,frisbee,5,senior
775,776,69.79,west coast,noon,1.0,1.0,0,4,night owl,frisbee,5,senior
775,776,68.19,west coast,noon,1.0,0.98,0,4,night owl,frisbee,5,senior
775,776,72.77,west coast,noon,1.0,1.0,0,4,night owl,frisbee,5,senior
