,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
707,708,0.0,west coast,evening,0.17,0.09,1,0,night owl,table tennis,5,frosh
707,708,15.02,west coast,morning,0.48,0.07,0,0,night owl,table tennis,5,frosh
707,708,0.0,west coast,morning,0.0,0.31,0,1,night owl,table tennis,5,frosh
707,708,0.0,west coast,noon,0.01,0.6,0,0,night owl,table tennis,5,frosh
707,708,0.0,west coast,noon,0.0,0.65,0,0,night owl,table tennis,5,frosh
707,708,26.45,west coast,noon,0.0,1.0,0,0,night owl,table tennis,5,frosh
707,708,1.37,west coast,noon,0.04,1.0,0,0,night owl,table tennis,5,frosh
707,708,7.27,west coast,noon,0.08,0.96,0,0,night owl,table tennis,5,frosh
707,708,29.04,west coast,noon,0.28,1.0,1,0,night owl,table tennis,5,frosh
707,708,29.47,west coast,evening,0.4,0.96,2,0,night owl,table tennis,5,frosh
