,student label,score,coast,game_scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early_late,previous_sport,meals,university_year
280,281,39.1,west coast,evening,0.52,0.28,7,4,night owl,curling,4,frosh
280,281,32.33,west coast,evening,0.4,0.15,8,5,night owl,curling,4,frosh
280,281,46.29,west coast,evening,0.49,0.1,9,6,night owl,curling,4,frosh
280,281,43.42,west coast,evening,0.6,0.0,10,6,night owl,curling,4,frosh
280,281,34.47,west coast,morning,0.02,0.12,10,4,night owl,curling,4,frosh
280,281,18.12,west coast,noon,0.2,0.2,10,5,night owl,curling,4,frosh
280,281,35.03,west coast,noon,0.25,0.84,10,7,night owl,curling,4,frosh
280,281,42.7,west coast,noon,0.65,0.8,10,6,night owl,curling,4,frosh
280,281,60.5,west coast,noon,0.8300000000000001,0.8300000000000001,9,7,night owl,curling,4,frosh
280,281,44.44,west coast,evening,0.73,0.12,9,7,night owl,curling,4,frosh
