,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
887,888,75.49,west coast,evening,0.94,0.9,9,11,night owl,curling,4,senior
887,888,69.21000000000001,west coast,noon,0.93,0.96,8,11,night owl,curling,4,senior
887,888,62.43,west coast,noon,1.0,0.88,9,12,night owl,curling,4,senior
887,888,74.13,west coast,evening,0.93,0.92,10,11,night owl,curling,4,senior
887,888,65.14,west coast,noon,0.91,0.93,9,11,night owl,curling,4,senior
887,888,72.24,west coast,noon,1.0,1.0,8,11,night owl,curling,4,senior
887,888,70.24,west coast,evening,1.0,0.75,10,12,night owl,curling,4,senior
887,888,61.99,west coast,noon,0.89,0.8300000000000001,10,12,night owl,curling,4,senior
887,888,87.37,west coast,evening,0.92,1.0,10,12,night owl,curling,4,senior
887,888,60.83,west coast,noon,0.56,1.0,10,12,night owl,curling,4,senior
