,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
789,790,69.78,west coast,evening,0.91,0.95,4,1,night owl,frisbee,4,junior
789,790,73.10000000000001,west coast,evening,0.87,1.0,4,2,night owl,frisbee,4,junior
789,790,65.63,west coast,noon,1.0,0.97,4,1,night owl,frisbee,4,junior
789,790,57.34,west coast,evening,1.0,0.8300000000000001,5,2,night owl,frisbee,4,junior
789,790,76.0,west coast,noon,1.0,1.0,5,4,night owl,frisbee,4,junior
789,790,72.25,west coast,evening,1.0,0.94,6,4,night owl,frisbee,4,junior
789,790,76.76,west coast,noon,1.0,1.0,7,4,night owl,frisbee,4,junior
789,790,73.77,west coast,noon,0.93,0.91,9,4,night owl,frisbee,4,junior
789,790,81.25,west coast,morning,1.0,1.0,7,2,night owl,frisbee,4,junior
789,790,74.36,west coast,noon,0.94,1.0,6,3,night owl,frisbee,4,junior
