,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
18,19,53.03,east coast,evening,0.38,0.45,7,5,night owl,martial arts,2,junior
18,19,31.04,east coast,noon,0.26,0.18,7,6,night owl,martial arts,2,junior
18,19,30.81,east coast,noon,0.2,0.0,6,6,night owl,martial arts,2,junior
18,19,26.57,east coast,noon,0.0,0.0,6,6,night owl,martial arts,2,junior
18,19,45.61,east coast,evening,0.0,0.0,7,7,night owl,martial arts,2,junior
18,19,10.96,west coast,noon,0.0,0.0,7,7,night owl,martial arts,2,junior
18,19,45.37,west coast,evening,0.12,0.0,7,7,night owl,martial arts,2,junior
18,19,41.18,west coast,evening,0.0,0.0,7,9,night owl,martial arts,2,junior
18,19,27.41,west coast,morning,0.0,0.0,6,10,night owl,martial arts,2,junior
18,19,28.72,west coast,noon,0.03,0.0,8,9,night owl,martial arts,2,junior
