,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
58,59,42.49,east coast,noon,0.78,0.76,5,2,night owl,baseball,3,senior
58,59,38.21,east coast,noon,0.34,0.66,4,1,night owl,baseball,3,senior
58,59,47.38,east coast,noon,0.64,0.8300000000000001,5,3,night owl,baseball,3,senior
58,59,29.14,east coast,noon,0.36,0.72,6,1,night owl,baseball,3,senior
58,59,36.17,east coast,noon,0.76,0.7000000000000001,6,1,night owl,baseball,3,senior
58,59,59.25,west coast,noon,0.95,0.66,8,3,night owl,baseball,3,senior
58,59,62.46,west coast,noon,0.84,0.97,7,2,night owl,baseball,3,senior
58,59,53.4,west coast,morning,0.92,0.74,8,4,night owl,baseball,3,senior
58,59,47.98,west coast,noon,0.99,0.51,7,4,night owl,baseball,3,senior
58,59,38.97,west coast,noon,1.0,0.39,6,5,night owl,baseball,3,senior
