,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
198,199,22.9,east coast,morning,0.72,0.08,6,0,night owl,football,6,sophomore
198,199,17.29,east coast,noon,0.98,0.08,4,1,night owl,football,6,sophomore
198,199,42.51,east coast,evening,1.0,0.16,5,1,night owl,football,6,sophomore
198,199,23.49,east coast,noon,1.0,0.2,6,2,night owl,football,6,sophomore
198,199,52.32,east coast,noon,1.0,0.72,5,2,night owl,football,6,sophomore
198,199,44.35,west coast,morning,1.0,0.81,5,1,night owl,football,6,sophomore
198,199,50.31,west coast,noon,0.96,0.9,6,0,night owl,football,6,sophomore
198,199,55.96,west coast,noon,0.73,0.86,3,0,night owl,football,6,sophomore
198,199,39.8,west coast,noon,1.0,0.77,2,0,night owl,football,6,sophomore
198,199,0.0,west coast,noon,0.96,0.3,1,1,night owl,football,6,sophomore
