,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
694,695,59.54,west coast,noon,0.95,0.6,10,6,night owl,frisbee,3,sophomore
694,695,58.9,west coast,noon,0.55,0.52,10,7,night owl,frisbee,3,sophomore
694,695,50.31,west coast,noon,0.95,0.13,9,8,night owl,frisbee,3,sophomore
694,695,47.13,west coast,morning,0.8200000000000001,0.0,8,8,night owl,frisbee,3,sophomore
694,695,51.75,west coast,noon,0.98,0.18,9,7,night owl,frisbee,3,junior
694,695,55.0,west coast,morning,1.0,0.15,10,7,night owl,frisbee,3,junior
694,695,53.76,west coast,noon,1.0,0.26,10,7,night owl,frisbee,3,junior
694,695,59.5,west coast,noon,1.0,0.41,10,8,night owl,frisbee,3,junior
694,695,53.15,west coast,noon,0.98,0.25,10,9,night owl,frisbee,3,junior
694,695,62.38,west coast,evening,0.9,0.07,10,9,night owl,frisbee,3,junior
