,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
394,395,42.23,west coast,noon,0.17,0.54,1,1,early bird,frisbee,4,sophomore
394,395,48.6,west coast,evening,0.28,0.0,0,2,early bird,frisbee,4,sophomore
394,395,24.04,west coast,noon,0.35,0.0,2,2,early bird,frisbee,4,sophomore
394,395,15.08,west coast,noon,0.13,0.16,2,3,early bird,frisbee,4,sophomore
394,395,6.7700000000000005,west coast,noon,0.0,0.0,2,4,early bird,frisbee,4,sophomore
394,395,29.42,west coast,evening,0.0,0.05,3,4,early bird,frisbee,4,junior
394,395,16.86,west coast,noon,0.2,0.0,3,6,early bird,frisbee,4,junior
394,395,19.46,west coast,noon,0.0,0.08,3,5,early bird,frisbee,4,junior
394,395,14.99,west coast,noon,0.13,0.11,4,4,early bird,frisbee,4,junior
394,395,34.96,west coast,noon,0.0,0.0,4,4,early bird,frisbee,4,junior
