,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
387,388,33.660000000000004,west coast,noon,0.33,0.05,5,6,early bird,football,5,frosh
387,388,33.14,west coast,noon,0.78,0.0,4,5,early bird,football,5,frosh
387,388,21.98,west coast,noon,0.71,0.0,5,5,early bird,football,5,frosh
387,388,32.79,west coast,evening,1.0,0.0,6,5,early bird,football,5,frosh
387,388,29.9,west coast,evening,0.86,0.0,6,3,early bird,football,5,frosh
387,388,31.19,west coast,noon,0.75,0.06,6,2,early bird,football,5,frosh
387,388,37.21,west coast,evening,0.46,0.0,7,4,early bird,football,5,frosh
387,388,35.11,west coast,noon,0.68,0.06,8,2,early bird,football,5,frosh
387,388,27.98,west coast,noon,0.5700000000000001,0.16,9,2,early bird,football,5,frosh
387,388,38.97,west coast,noon,0.67,0.25,10,2,early bird,football,5,frosh
