,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
457,458,32.82,west coast,evening,0.46,0.7000000000000001,2,1,early bird,martial arts,4,junior
457,458,19.68,west coast,noon,0.41,0.91,2,2,early bird,martial arts,4,junior
457,458,25.37,west coast,noon,0.0,0.9,4,2,early bird,martial arts,4,junior
457,458,14.41,west coast,noon,0.14,0.8200000000000001,4,1,early bird,martial arts,4,junior
457,458,8.17,west coast,noon,0.0,0.74,5,1,early bird,martial arts,4,junior
457,458,27.75,west coast,morning,0.09,0.38,4,1,early bird,martial arts,4,junior
457,458,35.160000000000004,west coast,noon,0.03,0.28,5,1,early bird,martial arts,4,junior
457,458,5.41,west coast,noon,0.16,0.34,4,0,early bird,martial arts,4,junior
457,458,13.75,west coast,evening,0.12,0.75,6,0,early bird,martial arts,4,junior
457,458,0.0,west coast,noon,0.0,0.42,8,0,early bird,martial arts,4,junior
