,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
122,123,36.15,east coast,evening,0.11,0.8200000000000001,1,2,night owl,basketball,5,frosh
122,123,38.24,east coast,noon,0.0,0.43,0,2,night owl,basketball,5,frosh
122,123,29.48,east coast,evening,0.12,0.17,0,2,night owl,basketball,5,frosh
122,123,32.75,east coast,morning,0.0,0.65,0,3,night owl,basketball,5,frosh
122,123,46.77,east coast,noon,0.0,0.48,0,3,night owl,basketball,5,frosh
122,123,8.89,west coast,noon,0.0,0.16,0,4,night owl,basketball,5,frosh
122,123,0.0,west coast,noon,0.06,0.0,0,2,night owl,basketball,5,frosh
122,123,0.0,west coast,noon,0.15,0.06,1,1,night owl,basketball,5,frosh
122,123,11.59,west coast,evening,0.09,0.22,0,0,night owl,basketball,5,frosh
122,123,38.54,west coast,evening,0.0,0.45,0,1,night owl,basketball,5,frosh
