,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
599,600,52.06,west coast,morning,0.93,0.84,7,10,night owl,table tennis,7,junior
599,600,28.88,west coast,noon,1.0,0.26,8,10,night owl,table tennis,7,junior
599,600,40.3,west coast,evening,1.0,0.13,6,11,night owl,table tennis,7,junior
599,600,21.72,west coast,noon,1.0,0.0,7,11,night owl,table tennis,7,junior
599,600,43.54,west coast,morning,1.0,0.0,7,12,night owl,table tennis,7,junior
599,600,32.19,west coast,noon,0.91,0.15,7,11,night owl,table tennis,7,junior
599,600,25.77,west coast,noon,1.0,0.3,7,12,night owl,table tennis,7,junior
599,600,18.1,west coast,morning,0.99,0.0,7,11,night owl,table tennis,7,junior
599,600,28.28,west coast,noon,0.91,0.0,7,11,night owl,table tennis,7,junior
599,600,44.09,west coast,noon,0.72,0.0,9,11,night owl,table tennis,7,junior
