,student label,game score,coast,game scheduled,percent training sessions attended,overall fitness score,# extra strategy sessions attended,hours of sleep the night before game,early bird/night owl,previous competitive sports,# meals on day prior to game,university year
477,478,4.16,west coast,morning,0.39,0.17,3,2,early bird,football,3,sophomore
477,478,12.76,west coast,morning,0.19,0.0,1,3,early bird,football,3,sophomore
477,478,14.18,west coast,noon,0.0,0.0,1,4,early bird,football,3,sophomore
477,478,10.64,west coast,evening,0.09,0.0,2,4,early bird,football,3,sophomore
477,478,0.0,west coast,evening,0.0,0.0,1,4,early bird,football,3,sophomore
477,478,0.0,west coast,noon,0.0,0.0,3,4,early bird,football,3,sophomore
477,478,0.0,west coast,noon,0.2,0.14,3,5,early bird,football,3,sophomore
477,478,23.95,west coast,noon,0.16,0.0,2,6,early bird,football,3,sophomore
477,478,19.0,west coast,evening,0.56,0.0,3,8,early bird,football,3,sophomore
477,478,29.46,west coast,noon,0.77,0.05,3,7,early bird,football,3,sophomore
