,student label,score,coast,game scheduled,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,early bird/night owl,previous competitive sports,meals,university year
492,493,48.120000000000005,west coast,noon,0.28,0.23,4,8,night owl,baseball,3,junior
492,493,23.48,west coast,noon,0.95,0.0,3,6,night owl,baseball,3,junior
492,493,27.07,west coast,noon,0.79,0.0,3,5,night owl,baseball,3,junior
492,493,28.13,west coast,noon,0.68,0.0,2,4,night owl,baseball,3,junior
492,493,40.64,west coast,noon,0.85,0.08,2,4,night owl,baseball,3,junior
492,493,35.45,west coast,noon,0.58,0.58,3,5,night owl,baseball,3,junior
492,493,46.26,west coast,noon,1.0,0.72,4,4,night owl,baseball,3,junior
492,493,43.31,west coast,noon,0.96,0.59,5,3,night owl,baseball,3,junior
492,493,31.06,west coast,noon,1.0,0.08,4,3,night owl,baseball,3,junior
492,493,28.33,west coast,noon,1.0,0.1,4,3,night owl,baseball,3,junior
